ID	Verbo	Valencia
8822	enfriar	Se
13043	enfriar	Se
13381	enfriar	Se
1540	enfriar	Se
4509	enfriar	Se
6957	enfriar	Se
4826	enfriar	Se
5498	enfriar	Se
4388	enfriar	Se
9213	enfriar	Se
8978	enfriar	Se
15762	enfriar	Se
2972	enfriar	Se
10584	enfriar	Se
10488	enfriar	Se
4151	enfriar	Se
1377	enfriar	Se
6399	enfriar	Se
5035	enfriar	Se
11482	enfriar	Se
15670	enfriar	Se
8911	enfriar	Se
16665	enfriar	Se
2794	enfriar	Se
8776	enfriar	Se
6330	enfriar	Se
2955	enfriar	Se
8943	enfriar	Se
17572	enganchar	Se
12368	enganchar	Se
24674	enganchar	Se
1226	enganchar	Se
14170	enganchar	Se
32622	enganchar	Se
5777	enganchar	Se
14879	enganchar	Se
23154	enganchar	Se
8340	enganchar	Se
5850	enganchar	Se
8608	enganchar	Se
8554	enganchar	Se
32797	enganchar	Se
10993	enganchar	Se
3135	enganchar	Se
21005	enganchar	Se
26187	enganchar	Se
27252	enganchar	Se
20236	enganchar	Se
2214	enganchar	Se
15222	enganchar	Se
3368	enganchar	Se
26196	enganchar	Se
7521	enganchar	Se
7426	enganchar	Se
7034	enganchar	Se
31784	enganchar	Se
16896	enganchar	Se
13441	enganchar	Se
32801	enganchar	Se
28760	enganchar	Se
6507	enganchar	Se
32042	enganchar	Se
11715	engordar	Se
71716	enterar	Se
44186	enterar	Se
77084	enterar	Se
27425	enterar	Se
80213	enterar	Se
31689	enterar	Se
29792	enterar	Se
14787	enterar	Se
40959	enterar	Se
56114	enterar	Se
71452	enterar	Se
32936	enterar	Se
86562	enterar	Se
68056	enterar	Se
65693	enterar	Se
68810	enterar	Se
8741	enterar	Se
54947	enterar	Se
60054	enterar	Se
36301	enterar	Se
13623	enterar	Se
27393	enterar	Se
76700	enterar	Se
69654	enterar	Se
66338	enterar	Se
21780	enterar	Se
16174	enterar	Se
82106	enterar	Se
14331	enterar	Se
44137	enterar	Se
42704	enterar	Se
40910	enterar	Se
18506	enterar	Se
37698	enterar	Se
37599	enterar	Se
49577	enterar	Se
56435	enterar	Se
56510	enterar	Se
42718	enterar	Se
21601	enterar	Se
85322	enterar	Se
22740	enterar	Se
69432	enterar	Se
40232	enterar	Se
50481	enterar	Se
71913	enterar	Se
79506	enterar	Se
37671	enterar	Se
301	enterar	Se
24058	enterar	Se
5705	enterar	Se
84071	enterar	Se
22857	enterar	Se
55200	enterar	Se
65686	enterar	Se
55809	enterar	Se
30516	enterar	Se
64444	enterar	Se
21447	enterar	Se
31671	enterar	Se
17870	enterar	Se
43693	enterar	Se
64805	enterar	Se
74560	enterar	Se
29539	enterar	Se
32083	enterar	Se
58729	enterar	Se
2391	enterar	Se
19349	enterar	Se
68622	enterar	Se
62059	enterar	Se
86461	enterar	Se
77238	enterar	Se
29508	enterar	Se
24129	enterar	Se
10356	enterar	Se
7651	enterar	Se
21409	enterar	Se
50177	enterar	Se
71528	enterar	Se
4434	enterar	Se
33032	enterar	Se
3467	enterar	Se
72280	enterar	Se
86063	enterar	Se
42994	enterar	Se
22213	enterar	Se
64232	enterar	Se
70581	enterar	Se
69296	enterar	Se
5807	enterar	Se
85479	enterar	Se
19963	enterar	Se
23874	enterar	Se
27478	enterar	Se
32777	enterar	Se
75957	enterar	Se
70325	enterar	Se
8941	enterar	Se
53113	enterar	Se
52544	enterar	Se
41205	enterar	Se
83424	enterar	Se
8269	enterar	Se
73444	enterar	Se
63455	enterar	Se
26577	enterar	Se
7859	enterar	Se
5789	enterar	Se
11234	enterar	Se
23856	enterar	Se
73987	enterar	Se
53155	enterar	Se
71607	enterar	Se
13807	enterar	Se
35379	enterar	Se
13430	enterar	Se
9284	enterar	Se
16105	enterar	Se
84172	enterar	Se
16800	enterar	Se
48432	enterar	Se
68275	enterar	Se
52074	enterar	Se
39373	enterar	Se
25139	enterar	Se
24289	enterar	Se
75757	enterar	Se
18403	enterar	Se
77713	enterar	Se
55933	enterar	Se
78012	enterar	Se
7827	enterar	Se
66402	enterar	Se
34229	enterar	Se
31722	enterar	Se
46924	enterar	Se
46383	enterar	Se
64291	enterar	Se
4983	enterar	Se
27527	equivocar	Se
75175	equivocar	Se
85469	equivocar	Se
51600	equivocar	Se
26923	equivocar	Se
76156	equivocar	Se
66379	equivocar	Se
24067	equivocar	Se
36227	equivocar	Se
32329	equivocar	Se
5332	equivocar	Se
78312	equivocar	Se
66131	equivocar	Se
55511	equivocar	Se
81733	equivocar	Se
25063	equivocar	Se
7891	equivocar	Se
58418	equivocar	Se
37356	equivocar	Se
55462	equivocar	Se
82091	equivocar	Se
47131	equivocar	Se
63395	equivocar	Se
64592	equivocar	Se
78398	equivocar	Se
84072	equivocar	Se
42774	equivocar	Se
80492	equivocar	Se
36637	equivocar	Se
25648	equivocar	Se
56049	equivocar	Se
78709	equivocar	Se
12626	equivocar	Se
79772	equivocar	Se
27195	equivocar	Se
68213	equivocar	Se
60960	equivocar	Se
8040	equivocar	Se
14654	equivocar	Se
14798	equivocar	Se
67770	equivocar	Se
7770	equivocar	Se
66582	equivocar	Se
3839	equivocar	Se
76781	equivocar	Se
48255	equivocar	Se
76027	equivocar	Se
58551	equivocar	Se
69867	equivocar	Se
72574	equivocar	Se
47738	equivocar	Se
58306	equivocar	Se
30837	equivocar	Se
67326	equivocar	Se
64041	equivocar	Se
48228	equivocar	Se
50827	equivocar	Se
64393	equivocar	Se
55128	equivocar	Se
76406	equivocar	Se
47988	equivocar	Se
80409	equivocar	Se
52564	equivocar	Se
2068	equivocar	Se
32465	equivocar	Se
76550	equivocar	Se
55230	equivocar	Se
53227	equivocar	Se
43952	equivocar	Se
54599	equivocar	Se
26605	equivocar	Se
9115	equivocar	Se
86292	equivocar	Se
12420	equivocar	Se
9392	equivocar	Se
49984	equivocar	Se
16230	equivocar	Se
33944	equivocar	Se
86804	equivocar	Se
29773	equivocar	Se
72259	equivocar	Se
59419	equivocar	Se
66079	equivocar	Se
86737	equivocar	Se
27825	equivocar	Se
25049	equivocar	Se
20913	equivocar	Se
27380	equivocar	Se
66793	equivocar	Se
24919	equivocar	Se
20719	equivocar	Se
69780	equivocar	Se
51110	equivocar	Se
82945	equivocar	Se
66995	equivocar	Se
14159	equivocar	Se
60167	equivocar	Se
14982	equivocar	Se
2635	equivocar	Se
79816	equivocar	Se
47423	equivocar	Se
48252	equivocar	Se
43519	equivocar	Se
66671	equivocar	Se
32506	equivocar	Se
54945	esconder	Se
27535	esconder	Se
54644	esconder	Se
55743	esconder	Se
75978	esconder	Se
70781	esconder	Se
15687	esconder	Se
34804	esconder	Se
36897	esconder	Se
48911	esconder	Se
1423	esconder	Se
54047	esconder	Se
68683	esconder	Se
23786	esconder	Se
31316	esconder	Se
34394	esconder	Se
72291	esconder	Se
81425	esconder	Se
58457	esconder	Se
60129	esconder	Se
47461	esconder	Se
80438	esconder	Se
46371	esconder	Se
43726	esconder	Se
73059	esconder	Se
80876	esconder	Se
76444	esconder	Se
70810	esconder	Se
48973	esconder	Se
54726	esconder	Se
36272	esconder	Se
7098	esconder	Se
65826	esconder	Se
27473	esconder	Se
2029	esconder	Se
32344	esconder	Se
34086	esconder	Se
18209	esconder	Se
8496	esconder	Se
73497	esconder	Se
57253	esconder	Se
57492	esconder	Se
49743	esconder	Se
31051	esconder	Se
49137	esconder	Se
46592	esconder	Se
995	esconder	Se
13972	esconder	Se
43594	esconder	Se
576	esconder	Se
23393	esconder	Se
11988	escurrir	Se
12037	escurrir	Se
7790	escurrir	Se
2285	escurrir	Se
3858	escurrir	Se
1435	escurrir	Se
8927	escurrir	Se
4959	escurrir	Se
515	escurrir	Se
2263	escurrir	Se
4589	escurrir	Se
5505	escurrir	Se
8556	escurrir	Se
4547	escurrir	Se
11671	escurrir	Se
6975	escurrir	Se
4665	escurrir	Se
510	estropear	Se
5530	estropear	Se
15024	estropear	Se
16655	estropear	Se
6377	estropear	Se
10090	estropear	Se
12342	estropear	Se
10047	estropear	Se
7413	estropear	Se
7202	estropear	Se
13354	estropear	Se
8671	estropear	Se
8545	estropear	Se
4056	estropear	Se
7091	estropear	Se
1164	estropear	Se
17884	estropear	Se
1296	estropear	Se
8490	estropear	Se
14094	estropear	Se
6347	estropear	Se
13867	estropear	Se
9827	estropear	Se
5648	estropear	Se
3357	estropear	Se
2467	estropear	Se
11397	estropear	Se
12729	estropear	Se
15607	estropear	Se
14136	estropear	Se
15294	estropear	Se
4573	estropear	Se
10066	estropear	Se
1751	estropear	Se
3731	estropear	Se
9784	estropear	Se
4614	estropear	Se
13961	estropear	Se
12704	estropear	Se
9810	estropear	Se
1033	estropear	Se
14441	estropear	Se
4116	estropear	Se
5942	estropear	Se
2588	estropear	Se
14496	estropear	Se
15030	estropear	Se
8173	estropear	Se
7358	estropear	Se
5084	estropear	Se
1228	estropear	Se
14035	estropear	Se
7573	estropear	Se
4077	estropear	Se
11414	estropear	Se
15518	estropear	Se
964	estropear	Se
16656	estropear	Se
5885	estropear	Se
15752	estropear	Se
6589	estropear	Se
12012	estropear	Se
17723	estropear	Se
4327	fermentar	Se
69300	hacer	Se
96836	hacer	Se
14890	hacer	Se
45713	hacer	Se
69015	hacer	Se
52330	hacer	Se
77431	hacer	Se
62603	hacer	Se
1230	hacer	Se
46656	hacer	Se
59207	hacer	Se
11202	helar	Se
3685	helar	Se
12661	helar	Se
8923	helar	Se
2199	helar	Se
6861	helar	Se
11738	helar	Se
3435	helar	Se
2198	helar	Se
4124	helar	Se
17	helar	Se
11092	hervir	Se
2191	hinchar	Se
2131	hinchar	Se
3681	hinchar	Se
6716	hinchar	Se
6577	hinchar	Se
3303	hinchar	Se
2991	hinchar	Se
8133	hinchar	Se
2582	hinchar	Se
7545	hinchar	Se
8866	hinchar	Se
856	hinchar	Se
4669	hinchar	Se
7296	hinchar	Se
6944	hinchar	Se
7994	hinchar	Se
7028	hinchar	Se
2536	hinchar	Se
6095	hinchar	Se
7177	hinchar	Se
3285	hinchar	Se
8557	hinchar	Se
3543	hinchar	Se
4112	hinchar	Se
1948	hinchar	Se
7731	hinchar	Se
5584	hinchar	Se
3318	hinchar	Se
4998	hinchar	Se
800	hinchar	Se
349	hinchar	Se
4719	hinchar	Se
1379	hinchar	Se
4637	hinchar	Se
7727	hinchar	Se
7089	hinchar	Se
1793	hinchar	Se
1817	hinchar	Se
5842	hinchar	Se
2584	hinchar	Se
2720	hinchar	Se
5262	hinchar	Se
3561	hinchar	Se
1046	hinchar	Se
8894	hinchar	Se
6133	hinchar	Se
24770	hundir	Se
8023	hundir	Se
19111	hundir	Se
15809	hundir	Se
17379	hundir	Se
34259	hundir	Se
25284	hundir	Se
26459	hundir	Se
31137	hundir	Se
12311	hundir	Se
32900	hundir	Se
29527	hundir	Se
14528	hundir	Se
25057	hundir	Se
24269	hundir	Se
23151	hundir	Se
17714	hundir	Se
30784	hundir	Se
5996	hundir	Se
19799	hundir	Se
33953	hundir	Se
3088	hundir	Se
3231	hundir	Se
23372	hundir	Se
2837	hundir	Se
32742	hundir	Se
31955	hundir	Se
10820	hundir	Se
33563	hundir	Se
16697	hundir	Se
22650	hundir	Se
6730	hundir	Se
19084	hundir	Se
22329	hundir	Se
36940	hundir	Se
24834	hundir	Se
36696	hundir	Se
9566	hundir	Se
1320	hundir	Se
26850	hundir	Se
35317	hundir	Se
26129	hundir	Se
1942	hundir	Se
4387	hundir	Se
16155	hundir	Se
30251	hundir	Se
20284	hundir	Se
4021	hundir	Se
29294	hundir	Se
24663	hundir	Se
9775	hundir	Se
15279	hundir	Se
34753	hundir	Se
28953	hundir	Se
33379	hundir	Se
28057	hundir	Se
12634	hundir	Se
19630	hundir	Se
24441	hundir	Se
8528	hundir	Se
5265	hundir	Se
24658	hundir	Se
17292	hundir	Se
4442	hundir	Se
32323	hundir	Se
36787	hundir	Se
7173	hundir	Se
3584	hundir	Se
9613	hundir	Se
10187	hundir	Se
17761	hundir	Se
25634	hundir	Se
15477	hundir	Se
36232	hundir	Se
53244	joder	Se
44102	joder	Se
36294	joder	Se
53673	joder	Se
50228	joder	Se
23895	joder	Se
53256	joder	Se
3951	joder	Se
15126	joder	Se
37683	joder	Se
17863	joder	Se
45760	joder	Se
3014	jubilar	Se
8321	jubilar	Se
7908	jubilar	Se
18191	jubilar	Se
18031	jubilar	Se
3232	jubilar	Se
2852	jubilar	Se
14565	jubilar	Se
8357	jubilar	Se
20374	jubilar	Se
13827	jubilar	Se
6851	jubilar	Se
12848	jubilar	Se
16428	jubilar	Se
12408	jubilar	Se
12507	jubilar	Se
954	jubilar	Se
14499	jubilar	Se
18002	jubilar	Se
20789	jubilar	Se
20737	jubilar	Se
16778	jubilar	Se
12424	jubilar	Se
16187	jubilar	Se
18863	jubilar	Se
684	jubilar	Se
6776	jubilar	Se
1482	jubilar	Se
8162	jubilar	Se
2225	jubilar	Se
15181	jubilar	Se
7754	jubilar	Se
17167	jubilar	Se
8626	jubilar	Se
10603	jubilar	Se
3511	jubilar	Se
21782	jubilar	Se
5946	jubilar	Se
15415	jubilar	Se
19823	jubilar	Se
19898	jubilar	Se
2537	jubilar	Se
6612	jubilar	Se
8603	jubilar	Se
15561	jubilar	Se
4880	jubilar	Se
12768	jubilar	Se
865	jubilar	Se
20318	jubilar	Se
7457	jubilar	Se
27	jubilar	Se
1941	jubilar	Se
19426	jubilar	Se
11424	jubilar	Se
7810	jubilar	Se
17379	jubilar	Se
287	jubilar	Se
20868	jubilar	Se
6729	jubilar	Se
82036	levantar	Se
48478	levantar	Se
75910	levantar	Se
77926	levantar	Se
16468	levantar	Se
18324	levantar	Se
65555	levantar	Se
81560	levantar	Se
60782	levantar	Se
3805	levantar	Se
65608	levantar	Se
67761	levantar	Se
34284	levantar	Se
39644	levantar	Se
37440	levantar	Se
78280	levantar	Se
87525	levantar	Se
23744	levantar	Se
84653	levantar	Se
39791	levantar	Se
52675	levantar	Se
51981	levantar	Se
81831	levantar	Se
74215	levantar	Se
13158	levantar	Se
75434	levantar	Se
32945	levantar	Se
64934	levantar	Se
59100	levantar	Se
6688	levantar	Se
21524	levantar	Se
95637	levantar	Se
40917	levantar	Se
86624	levantar	Se
32555	levantar	Se
60557	levantar	Se
10513	levantar	Se
11165	levantar	Se
14957	levantar	Se
51866	levantar	Se
77265	levantar	Se
59009	levantar	Se
45151	levantar	Se
99265	levantar	Se
65151	levantar	Se
8526	levantar	Se
38858	levantar	Se
69856	levantar	Se
21229	levantar	Se
50666	levantar	Se
70659	levantar	Se
34079	levantar	Se
45872	levantar	Se
22581	levantar	Se
38323	levantar	Se
40077	levantar	Se
54520	levantar	Se
24724	levantar	Se
87068	levantar	Se
22260	levantar	Se
1717	librar	Se
3300	librar	Se
5280	librar	Se
1917	librar	Se
14830	librar	Se
9039	librar	Se
7193	librar	Se
2014	librar	Se
13269	librar	Se
9553	librar	Se
29078	librar	Se
28241	librar	Se
26968	librar	Se
20352	librar	Se
24500	librar	Se
17011	librar	Se
12080	librar	Se
23592	librar	Se
7972	librar	Se
7055	librar	Se
7367	librar	Se
9492	librar	Se
23503	librar	Se
27633	librar	Se
20458	librar	Se
16971	librar	Se
21114	librar	Se
18578	librar	Se
30368	librar	Se
26697	librar	Se
27143	librar	Se
4122	librar	Se
1862	librar	Se
28187	librar	Se
20469	librar	Se
12724	librar	Se
23428	librar	Se
30641	librar	Se
12890	librar	Se
9455	librar	Se
30670	librar	Se
27000	librar	Se
7116	librar	Se
6000	librar	Se
12588	librar	Se
13605	librar	Se
26188	librar	Se
6387	librar	Se
14562	librar	Se
20364	librar	Se
29544	librar	Se
6256	librar	Se
12317	librar	Se
25287	librar	Se
13415	librar	Se
7261	librar	Se
12077	librar	Se
15060	librar	Se
20833	librar	Se
14129	librar	Se
20780	librar	Se
12917	librar	Se
10481	librar	Se
27600	librar	Se
7866	librar	Se
7736	librar	Se
571	librar	Se
24610	librar	Se
5412	librar	Se
19034	librar	Se
22022	librar	Se
6515	librar	Se
23636	librar	Se
19923	librar	Se
2427	librar	Se
9897	librar	Se
20476	librar	Se
1799	librar	Se
18402	librar	Se
13593	librar	Se
25	librar	Se
23573	librar	Se
18132	librar	Se
18771	librar	Se
8272	librar	Se
2863	llamar	Se
36876	llamar	Se
57030	llamar	Se
82621	llamar	Se
74437	llamar	Se
77266	llamar	Se
58960	llamar	Se
88932	llamar	Se
61736	llamar	Se
6699	llamar	Se
82318	llamar	Se
45390	llamar	Se
68103	llamar	Se
15105	llamar	Se
24677	llamar	Se
13624	llamar	Se
64545	llamar	Se
58247	llamar	Se
72281	llamar	Se
80852	llamar	Se
68580	llamar	Se
40089	llamar	Se
74576	llamar	Se
83869	llamar	Se
44884	llamar	Se
99027	llamar	Se
65804	llamar	Se
71960	llamar	Se
73303	llamar	Se
94728	llamar	Se
2019	llamar	Se
19729	llamar	Se
89236	llamar	Se
95869	llamar	Se
77597	llenar	Se
83888	llenar	Se
79380	llenar	Se
7889	llenar	Se
12526	llenar	Se
65072	llenar	Se
92157	llenar	Se
83239	llenar	Se
89905	llenar	Se
21786	llenar	Se
59731	llenar	Se
46118	llenar	Se
69116	llenar	Se
91853	llenar	Se
1627	llenar	Se
61670	llenar	Se
7164	llenar	Se
24629	llenar	Se
12697	llenar	Se
94107	llenar	Se
45458	llenar	Se
67454	llenar	Se
16875	llenar	Se
31530	llenar	Se
61375	llenar	Se
44285	llenar	Se
43347	llenar	Se
12129	llenar	Se
35841	llenar	Se
80560	llenar	Se
39812	llenar	Se
69367	llenar	Se
67329	llenar	Se
22896	llenar	Se
77713	llenar	Se
20666	llenar	Se
1708	llenar	Se
64679	llenar	Se
4124	manchar	Se
2534	manchar	Se
1949	manchar	Se
10245	manchar	Se
8099	manchar	Se
15371	manchar	Se
4329	manchar	Se
4990	manchar	Se
12216	manchar	Se
12897	manchar	Se
12450	manchar	Se
11784	manchar	Se
2043	manchar	Se
8963	manchar	Se
2208	manchar	Se
15079	manchar	Se
2251	manchar	Se
11194	manchar	Se
1807	manchar	Se
15826	manchar	Se
11413	manchar	Se
14678	manchar	Se
14937	manchar	Se
15057	manchar	Se
4105	manchar	Se
13666	manchar	Se
5606	manchar	Se
4636	manchar	Se
24013	mantener	Se
46712	mantener	Se
82127	mantener	Se
29919	mantener	Se
57095	mantener	Se
36805	mantener	Se
70732	mantener	Se
75821	mantener	Se
97630	mantener	Se
77743	mantener	Se
71409	mantener	Se
29384	mantener	Se
99033	mantener	Se
49440	mantener	Se
89961	mantener	Se
28397	mantener	Se
23784	mantener	Se
76361	mantener	Se
38769	mantener	Se
92986	mantener	Se
77387	mantener	Se
76479	mantener	Se
25175	mantener	Se
8990	mantener	Se
14010	mantener	Se
54753	mantener	Se
18512	mantener	Se
94	mantener	Se
66071	mantener	Se
48847	mantener	Se
67267	mantener	Se
79919	mantener	Se
10401	mantener	Se
41508	matar	Se
50080	matar	Se
86641	mejorar	Se
48232	mejorar	Se
32927	meter	Se
63602	meter	Se
31770	meter	Se
70972	meter	Se
34070	meter	Se
69915	meter	Se
2970	meter	Se
61150	meter	Se
37969	meter	Se
31785	meter	Se
53939	meter	Se
82424	meter	Se
1096	meter	Se
57507	meter	Se
68116	meter	Se
15981	meter	Se
89850	meter	Se
59903	meter	Se
64746	meter	Se
60435	meter	Se
44986	meter	Se
25807	meter	Se
51110	meter	Se
38183	meter	Se
72427	meter	Se
73203	meter	Se
23200	meter	Se
8145	meter	Se
61366	meter	Se
81172	meter	Se
61668	meter	Se
16535	meter	Se
39958	meter	Se
9198	meter	Se
13431	meter	Se
83257	meter	Se
60586	meter	Se
87029	meter	Se
81858	meter	Se
25777	meter	Se
80891	meter	Se
54548	meter	Se
25024	meter	Se
11698	meter	Se
67355	meter	Se
83261	meter	Se
10995	mojar	Se
12221	mojar	Se
27930	mojar	Se
9045	mojar	Se
14749	mojar	Se
16253	mojar	Se
429	mojar	Se
12121	mojar	Se
17347	mojar	Se
19852	mojar	Se
10196	mojar	Se
30818	mojar	Se
24602	mojar	Se
11821	mojar	Se
13945	mojar	Se
28234	mojar	Se
24936	mojar	Se
15521	mojar	Se
9239	mojar	Se
3328	mojar	Se
975	mojar	Se
12762	mojar	Se
17559	mojar	Se
17690	mojar	Se
31250	mojar	Se
1657	mojar	Se
10079	mojar	Se
30819	mojar	Se
14974	mojar	Se
32136	mojar	Se
3620	mojar	Se
4246	mojar	Se
19981	mojar	Se
9267	mojar	Se
25833	mojar	Se
17018	mojar	Se
28736	mojar	Se
1565	mojar	Se
16486	mojar	Se
31799	mojar	Se
38644	mover	Se
30045	mover	Se
95892	mover	Se
69273	mover	Se
10482	mover	Se
17450	mover	Se
15290	mover	Se
10341	mover	Se
78809	mover	Se
19132	mover	Se
84562	mover	Se
60947	mover	Se
28783	mover	Se
57355	mover	Se
57234	mover	Se
75687	mover	Se
62298	mover	Se
15831	mover	Se
62743	mover	Se
89004	mover	Se
64621	mover	Se
30328	mover	Se
81543	mover	Se
38147	mover	Se
29896	mover	Se
98261	mover	Se
96246	mover	Se
34253	mover	Se
31757	mover	Se
53033	mover	Se
26048	mover	Se
49402	mover	Se
42122	mover	Se
9417	mover	Se
37321	mover	Se
42869	mover	Se
4062	mover	Se
22731	mover	Se
34687	mover	Se
84574	mover	Se
4267	mover	Se
61021	mover	Se
94127	mover	Se
46670	mover	Se
5103	mover	Se
46832	mover	Se
68137	mover	Se
17996	mover	Se
75519	mover	Se
18650	mover	Se
349	mover	Se
84939	mover	Se
55231	mover	Se
35718	mover	Se
27214	mover	Se
37424	mover	Se
83550	mover	Se
75746	mover	Se
88233	mover	Se
89314	mover	Se
87404	mover	Se
34587	mover	Se
23267	mover	Se
72083	mover	Se
85223	mover	Se
43039	mover	Se
97275	mover	Se
24837	mover	Se
44222	mover	Se
23115	mover	Se
90311	mover	Se
74919	mover	Se
2633	mover	Se
60268	mover	Se
45609	mover	Se
60293	mover	Se
99165	mover	Se
19644	mover	Se
60641	mover	Se
12397	mover	Se
46338	mover	Se
66123	mover	Se
37562	mover	Se
43778	mover	Se
36212	mover	Se
23232	mover	Se
80595	mover	Se
55264	olvidar	Se
18370	olvidar	Se
67843	olvidar	Se
80290	olvidar	Se
75832	olvidar	Se
7830	olvidar	Se
50633	olvidar	Se
43058	olvidar	Se
57173	olvidar	Se
64458	olvidar	Se
20148	olvidar	Se
88097	olvidar	Se
83508	olvidar	Se
2463	olvidar	Se
43571	olvidar	Se
6572	olvidar	Se
3495	olvidar	Se
97229	olvidar	Se
90848	olvidar	Se
53034	olvidar	Se
79293	olvidar	Se
44316	olvidar	Se
80996	olvidar	Se
7588	olvidar	Se
92926	olvidar	Se
24046	olvidar	Se
49240	olvidar	Se
11838	olvidar	Se
56003	olvidar	Se
57910	olvidar	Se
28652	olvidar	Se
94141	olvidar	Se
78046	olvidar	Se
79382	olvidar	Se
95470	olvidar	Se
5866	olvidar	Se
22230	olvidar	Se
15709	olvidar	Se
89076	olvidar	Se
67600	olvidar	Se
94442	olvidar	Se
8106	olvidar	Se
39024	olvidar	Se
16427	olvidar	Se
11346	olvidar	Se
3467	olvidar	Se
77910	olvidar	Se
91669	olvidar	Se
24	orear	Se
484	orear	Se
333	orear	Se
562	orear	Se
170	orear	Se
297	orear	Se
211	orear	Se
513	orear	Se
390	orear	Se
646	orear	Se
30	orear	Se
379	orear	Se
159	orear	Se
9	orear	Se
28	orear	Se
350	orear	Se
608	orear	Se
109	orear	Se
64740	parar	Se
88609	parar	Se
35800	parar	Se
61912	parar	Se
57067	parar	Se
11651	parar	Se
91748	parar	Se
72328	parar	Se
50934	parar	Se
58466	parar	Se
98993	parar	Se
33966	parar	Se
49534	parar	Se
50088	parar	Se
79354	parar	Se
67722	parar	Se
74146	parar	Se
33698	parar	Se
19917	parar	Se
2736	parar	Se
19207	parar	Se
54686	parar	Se
25977	parar	Se
52954	pasar	Se
12913	pasar	Se
52558	pasar	Se
34343	pasear	Se
8594	pasear	Se
8019	pasear	Se
13293	pasear	Se
46672	pasear	Se
11429	pasear	Se
43841	pasear	Se
35580	pasear	Se
28022	pasear	Se
50941	pasear	Se
43607	pasear	Se
33270	pasear	Se
31147	pasear	Se
49468	pasear	Se
7893	pasear	Se
13781	pasear	Se
27236	pasear	Se
25629	pasear	Se
8142	pasear	Se
43371	pasear	Se
55834	pasear	Se
36793	pasear	Se
27949	pasear	Se
40286	pasear	Se
14593	pasear	Se
43913	pasear	Se
20181	pasear	Se
423	pegar	Se
18105	pegar	Se
80245	pegar	Se
36202	pegar	Se
84461	pegar	Se
64433	pegar	Se
80090	pegar	Se
7908	pegar	Se
84061	pegar	Se
81612	pegar	Se
30584	pegar	Se
17088	pegar	Se
83845	pegar	Se
25011	pegar	Se
95026	pegar	Se
93353	perder	Se
3492	perder	Se
95193	perder	Se
98594	perder	Se
46727	perder	Se
8484	perder	Se
40575	perder	Se
70421	perder	Se
99108	perder	Se
1053	perder	Se
76135	perder	Se
89790	perder	Se
10539	perder	Se
12026	poner	Se
98853	poner	Se
79779	poner	Se
77448	poner	Se
46780	poner	Se
55892	poner	Se
16394	poner	Se
32067	poner	Se
80059	poner	Se
42074	poner	Se
3306	poner	Se
26506	poner	Se
15351	poner	Se
84163	poner	Se
88788	poner	Se
58609	poner	Se
74919	poner	Se
1882	poner	Se
76793	poner	Se
85950	poner	Se
9373	prender	Se
1048	prender	Se
8394	prender	Se
13123	prender	Se
76392	presentar	Se
57947	presentar	Se
28076	presentar	Se
40676	presentar	Se
54674	presentar	Se
20243	presentar	Se
42837	presentar	Se
66762	presentar	Se
67552	presentar	Se
91938	presentar	Se
3014	presentar	Se
98625	presentar	Se
93145	presentar	Se
38746	presentar	Se
22172	presentar	Se
45032	presentar	Se
11845	pudrir	Se
5203	pudrir	Se
9091	pudrir	Se
3917	pudrir	Se
6198	pudrir	Se
8644	pudrir	Se
6797	pudrir	Se
534	pudrir	Se
2506	pudrir	Se
2530	pudrir	Se
11661	pudrir	Se
1803	pudrir	Se
3218	pudrir	Se
194	pudrir	Se
9816	pudrir	Se
2649	pudrir	Se
165	pudrir	Se
5983	pudrir	Se
11267	pudrir	Se
8707	pudrir	Se
11467	pudrir	Se
11080	pudrir	Se
2169	pudrir	Se
5666	pudrir	Se
4771	pudrir	Se
2337	pudrir	Se
739	pudrir	Se
8895	pudrir	Se
5399	pudrir	Se
2526	pudrir	Se
8892	pudrir	Se
8617	pudrir	Se
2642	pudrir	Se
6462	pudrir	Se
11310	pudrir	Se
7403	pudrir	Se
11531	pudrir	Se
3869	pudrir	Se
2632	pudrir	Se
19	pudrir	Se
5945	pudrir	Se
3640	pudrir	Se
18	pudrir	Se
3291	pudrir	Se
11600	pudrir	Se
5388	pudrir	Se
11418	pudrir	Se
23883	quemar	Se
33219	quemar	Se
38483	quemar	Se
22451	quemar	Se
38355	quemar	Se
33549	quemar	Se
44346	quemar	Se
20904	quemar	Se
44887	quemar	Se
41730	quemar	Se
26330	quemar	Se
3208	quemar	Se
19755	quemar	Se
22346	quemar	Se
37638	quemar	Se
34125	quemar	Se
27459	quemar	Se
15295	quemar	Se
2049	quemar	Se
36779	quemar	Se
2083	quemar	Se
26856	quemar	Se
68973	quitar	Se
69584	quitar	Se
19114	quitar	Se
90674	retirar	Se
36719	retirar	Se
23140	retirar	Se
74739	retirar	Se
24978	retirar	Se
26832	retirar	Se
86690	retirar	Se
38453	retirar	Se
24998	retirar	Se
44402	retirar	Se
9548	retirar	Se
86359	retirar	Se
5866	retirar	Se
60674	retirar	Se
8292	retirar	Se
7868	retirar	Se
46751	retirar	Se
34782	retirar	Se
35517	retirar	Se
85423	retirar	Se
20794	retirar	Se
17197	retirar	Se
52501	retirar	Se
57195	retirar	Se
86524	retirar	Se
14244	retirar	Se
67079	retirar	Se
56304	retirar	Se
